URS;REQUISITANTE;NFM;FABRICANTE;VACINA;DATA;MOV;LOTE;VALIDADE; QUANTIDADE ; VALOR 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9864899;FUNDACAO BUTANTAN;CORONAVAC;10/05/2021;14;210210;30/04/2022; 1.000 ; 58.200 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9919020;FUNDACAO BUTANTAN;CORONAVAC;14/05/2021;14;210217;30/04/2022; 2.200 ; 128.040 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;9973820;FUNDACAO BUTANTAN;CORONAVAC;20/05/2021;14;210219;30/04/2022; 980 ; 57.036 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10240499;FUNDACAO BUTANTAN;CORONAVAC;18/06/2021;14;210271;31/05/2022; 3.360 ; 195.552 
UNAI;Requisitante: GERENCIA REGIONAL DE SAUDE DE UNAI/MG;10306211;FUNDACAO BUTANTAN;CORONAVAC;25/06/2021;14;210274;31/05/2022; 5.200 ; 302.640 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9086595;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;27/01/2021;14;4120Z005;14/04/2021; 7.000 ; 199.556 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9086595;FUNDACAO BUTANTAN;CORONAVAC;27/01/2021;14;200280;31/12/2021; 3.360 ; 195.552 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9155887;FUNDACAO BUTANTAN;CORONAVAC;08/02/2021;14;210017;19/11/2021; 14.600 ; 849.720 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9258983;FUNDACAO BUTANTAN;CORONAVAC;26/02/2021;14;210018A;11/11/2021; 6.200 ; 360.840 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9258983;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;26/02/2021;14;4120Z001;29/03/2021; 10.000 ; 297.000 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9302375;FUNDACAO BUTANTAN;CORONAVAC;04/03/2021;14;210047;28/02/2022; 12.200 ; 710.040 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9343010;FUNDACAO BUTANTAN;CORONAVAC;11/03/2021;14;210055;28/02/2022; 13.400 ; 779.880 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9390384;FUNDACAO BUTANTAN;CORONAVAC;18/03/2021;14;210072;28/02/2022; 23.000 ; 1.338.600 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9436977;FUNDACAO BUTANTAN;CORONAVAC;24/03/2021;14;210086;31/03/2022; 20.000 ; 1.164.000 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9460164;ASTRAZENECA AB;ASTRAZENECA;26/03/2021;14;CTMAV506;31/05/2021; 3.000 ; 65.157 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9460164;FUNDACAO BUTANTAN;CORONAVAC;26/03/2021;14;210096;31/03/2022; 16.400 ; 954.480 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9505401;ASTRAZENECA AB;ASTRAZENECA;02/04/2021;14;CTMAV506;31/05/2021; 1.400 ; 30.407 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9505401;FUNDACAO BUTANTAN;CORONAVAC;02/04/2021;14;210116;31/03/2022; 42.400 ; 2.467.680 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9565023;FUNDACAO BUTANTAN;CORONAVAC;09/04/2021;14;210138;31/03/2022; 10.200 ; 593.640 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9645024;FUNDACAO BUTANTAN;CORONAVAC;16/04/2021;14;210143;31/03/2022; 12.400 ; 721.680 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9710442;FUNDACAO BUTANTAN;CORONAVAC;23/04/2021;14;210148;31/03/2022; 4.000 ; 232.800 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9776364;FUNDACAO BUTANTAN;CORONAVAC;30/04/2021;14;210149;31/03/2022; 600 ; 34.920 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9811179;FUNDACAO BUTANTAN;CORONAVAC;04/05/2021;14;210150;31/03/2022; 1.380 ; 80.316 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9864916;ASTRAZENECA AB;ASTRAZENECA;10/05/2021;14;ABX0528;31/07/2021; 16.200 ; 351.216 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9864916;FUNDACAO BUTANTAN;CORONAVAC;10/05/2021;14;210210;30/04/2022; 2.600 ; 151.320 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9919775;FUNDACAO BUTANTAN;CORONAVAC;14/05/2021;14;210217;30/04/2022; 2.400 ; 139.680 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;9967521;FUNDACAO BUTANTAN;CORONAVAC;20/05/2021;14;210219;30/04/2022; 1.720 ; 100.104 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10240563;FUNDACAO BUTANTAN;CORONAVAC;18/06/2021;14;210271;31/05/2022; 10.100 ; 587.820 
VARGINHA;Requisitante: GERENCIA REGIONAL DE SAUDE DE VARGINHA/MG;10306450;FUNDACAO BUTANTAN;CORONAVAC;25/06/2021;14;210274;31/05/2022; 12.400 ; 721.680 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9086850;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;27/01/2021;14;4120Z005;14/04/2021; 40.500 ; 1.154.575 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9086850;FUNDACAO BUTANTAN;CORONAVAC;27/01/2021;14;200280;31/12/2021; 16.880 ; 982.416 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9158461;FUNDACAO BUTANTAN;CORONAVAC;09/02/2021;14;210014;19/11/2021; 48.400 ; 2.816.880 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9257471;FUNDACAO OSWALDO CRUZ;ASTRAZENECA;26/02/2021;14;4120Z001;29/03/2021; 33.500 ; 994.950 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9257471;FUNDACAO BUTANTAN;CORONAVAC;26/02/2021;14;210037;28/02/2022; 17.800 ; 1.035.960 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9302389;FUNDACAO BUTANTAN;CORONAVAC;04/03/2021;14;210047;28/02/2022; 37.000 ; 2.153.400 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9343371;FUNDACAO BUTANTAN;CORONAVAC;11/03/2021;14;210055;28/02/2022; 21.850 ; 1.271.670 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9365991;FUNDACAO BUTANTAN;CORONAVAC;15/03/2021;14;210055;28/02/2022; 21.850 ; 1.271.670 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9390452;FUNDACAO BUTANTAN;CORONAVAC;18/03/2021;14;210072;28/02/2022; 37.700 ; 2.194.140 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9410920;FUNDACAO BUTANTAN;CORONAVAC;22/03/2021;14;210072;28/02/2022; 37.700 ; 2.194.140 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9437580;FUNDACAO BUTANTAN;CORONAVAC;24/03/2021;14;210087;31/03/2022; 61.600 ; 3.585.120 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9460267;ASTRAZENECA AB;ASTRAZENECA;26/03/2021;14;CTMAV506;31/05/2021; 7.700 ; 167.236 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9460267;FUNDACAO BUTANTAN;CORONAVAC;26/03/2021;14;210090;31/03/2022; 15.330 ; 892.206 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9460267;FUNDACAO BUTANTAN;CORONAVAC;26/03/2021;14;210096;31/03/2022; 34.270 ; 1.994.514 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9517721;FUNDACAO BUTANTAN;CORONAVAC;05/04/2021;14;210115;31/03/2022; 6.830 ; 397.506 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9517721;FUNDACAO BUTANTAN;CORONAVAC;05/04/2021;14;210117A;31/03/2022; 750 ; 43.650 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9517721;ASTRAZENECA AB;ASTRAZENECA;05/04/2021;14;CTMAV506;31/05/2021; 6.300 ; 136.830 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9517721;FUNDACAO BUTANTAN;CORONAVAC;05/04/2021;14;210116;31/03/2022; 126.420 ; 7.357.644 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9562438;FUNDACAO BUTANTAN;CORONAVAC;09/04/2021;14;210117A;31/03/2022; 450 ; 26.190 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9562438;FUNDACAO BUTANTAN;CORONAVAC;09/04/2021;14;210138;31/03/2022; 29.750 ; 1.731.450 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9644610;FUNDACAO BUTANTAN;CORONAVAC;16/04/2021;14;210138;31/03/2022; 50 ; 2.910 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9644610;FUNDACAO BUTANTAN;CORONAVAC;16/04/2021;14;210143;31/03/2022; 39.550 ; 2.301.810 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9710401;FUNDACAO BUTANTAN;CORONAVAC;23/04/2021;14;210148;31/03/2022; 9.600 ; 558.720 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9775978;FUNDACAO BUTANTAN;CORONAVAC;30/04/2021;14;210149;31/03/2022; 740 ; 43.068 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9811184;FUNDACAO BUTANTAN;CORONAVAC;04/05/2021;14;210150;31/03/2022; 5.680 ; 330.576 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9864097;FUNDACAO BUTANTAN;CORONAVAC;10/05/2021;14;210210;30/04/2022; 16.400 ; 954.480 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9864097;ASTRAZENECA AB;ASTRAZENECA;10/05/2021;14;ABX0528;31/07/2021; 52.800 ; 1.144.704 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9919925;FUNDACAO BUTANTAN;CORONAVAC;14/05/2021;14;210217;30/04/2022; 65.200 ; 3.794.640 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9945923;FUNDACAO BUTANTAN;CORONAVAC;18/05/2021;14;210219;30/04/2022; 12.000 ; 698.400 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;9971312;FUNDACAO BUTANTAN;CORONAVAC;20/05/2021;14;210219;30/04/2022; 5.680 ; 330.576 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;10240481;ASTRAZENECA AB;ASTRAZENECA;18/06/2021;14;ABX3118;31/08/2021; 850 ; 18.428 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;10240481;FUNDACAO BUTANTAN;CORONAVAC;18/06/2021;14;210271;31/05/2022; 40.600 ; 2.362.920 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;10274954;FUNDACAO BUTANTAN;CORONAVAC;22/06/2021;14;210271;31/05/2022; 640 ; 37.248 
BELO HORIZONTE;Requisitante: SECRETARIA MUNICIPAL DE SAUDE DE BELO HORIZONTE/MG;10306595;FUNDACAO BUTANTAN;CORONAVAC;25/06/2021;14;210274;31/05/2022; 22.160 ; 1.289.712 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10420934;FUNDACAO BUTANTAN;CORONAVAC;06/07/2021;14;210274;31/05/2022; 40 ; 2.328 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10585347;FUNDACAO BUTANTAN;CORONAVAC;21/07/2021;14;210323;31/07/2022; 3.500 ; 203.700 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10585347;FUNDACAO BUTANTAN;CORONAVAC;21/07/2021;14;210183;31/10/2021; 2.300 ; 49.864 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10650887;FUNDACAO BUTANTAN;CORONAVAC;28/07/2021;14;210183;31/10/2021; 1.650 ; 35.772 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10650887;ASTRAZENECA AB;ASTRAZENECA;28/07/2021;14;210197;30/11/2021; 550 ; 11.924 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10650887;FUNDACAO BUTANTAN;CORONAVAC;28/07/2021;14;210323;31/07/2022; 7.280 ; 423.696 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10700680;FUNDACAO BUTANTAN;CORONAVAC;02/08/2021;14;210350;31/07/2022; 3.860 ; 224.652 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10700680;ASTRAZENECA AB;ASTRAZENECA;02/08/2021;14;210197;30/11/2021; 300 ; 6.504 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10752738;FUNDACAO BUTANTAN;CORONAVAC;05/08/2021;14;210350;31/07/2022; 2.100 ; 122.220 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10786370;FUNDACAO BUTANTAN;CORONAVAC;09/08/2021;14;210185;30/11/2021; 3.700 ; 80.216 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10805459;FUNDACAO BUTANTAN;CORONAVAC;10/08/2021;14;210363;31/07/2022; 2.360 ; 137.352 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10854777;FUNDACAO BUTANTAN;CORONAVAC;13/08/2021;14;210373;31/07/2022; 5.560 ; 323.592 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10890017;FUNDACAO BUTANTAN;CORONAVAC;17/08/2021;14;210374;31/07/2022; 3.920 ; 228.144 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10936263;FUNDACAO BUTANTAN;CORONAVAC;20/08/2021;14;210391;31/07/2022; 8.560 ; 498.192 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;10949162;FUNDACAO BUTANTAN;CORONAVAC;23/08/2021;14;210391;31/07/2022; 4.340 ; 252.588 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;11012498;FUNDACAO BUTANTAN;CORONAVAC;27/08/2021;14;210405;31/08/2022; 6.800 ; 395.760 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;11076686;FUNDACAO BUTANTAN;CORONAVAC;02/09/2021;14;210406;31/08/2022; 1.200 ; 69.840 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;11097335;FUNDACAO BUTANTAN;CORONAVAC;05/09/2021;14;210442;31/08/2022; 8.760 ; 509.832 
ALFENAS;Requisitante: GERENCIA REGIONAL DE SAUDE DE ALFENAS/MG;11133343;FUNDACAO BUTANTAN;CORONAVAC;09/09/2021;14;210455;31/08/2022; 3.500 ; 203.700 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10420850;FUNDACAO BUTANTAN;CORONAVAC;06/07/2021;14;210274;31/05/2022; 100 ; 5.820 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10576217;FUNDACAO BUTANTAN;CORONAVAC;21/07/2021;14;210183;31/10/2021; 2.700 ; 58.536 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10576217;FUNDACAO BUTANTAN;CORONAVAC;21/07/2021;14;210323;31/07/2022; 4.380 ; 254.916 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10650918;ASTRAZENECA AB;ASTRAZENECA;28/07/2021;14;210197;30/11/2021; 2.400 ; 52.032 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10650918;FUNDACAO BUTANTAN;CORONAVAC;28/07/2021;14;210323;31/07/2022; 8.680 ; 505.176 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10699640;ASTRAZENECA AB;ASTRAZENECA;02/08/2021;14;210197;30/11/2021; 400 ; 8.672 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10699640;FUNDACAO BUTANTAN;CORONAVAC;02/08/2021;14;210337;31/07/2022; 7.900 ; 459.780 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10753612;FUNDACAO BUTANTAN;CORONAVAC;05/08/2021;14;210353;31/07/2022; 3.200 ; 186.240 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10753896;ASTRAZENECA AB;ASTRAZENECA;05/08/2021;14;210197;30/11/2021; 120 ; 2.602 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10786269;FUNDACAO BUTANTAN;CORONAVAC;09/08/2021;14;210185;30/11/2021; 5.200 ; 112.736 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10801712;FUNDACAO BUTANTAN;CORONAVAC;10/08/2021;14;210363;31/07/2022; 4.400 ; 256.080 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10854619;FUNDACAO BUTANTAN;CORONAVAC;13/08/2021;14;210373;31/07/2022; 6.520 ; 379.464 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10889907;FUNDACAO BUTANTAN;CORONAVAC;17/08/2021;14;210373;31/07/2022; 4.760 ; 277.032 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10936177;FUNDACAO BUTANTAN;CORONAVAC;20/08/2021;14;210378;31/07/2022; 6.760 ; 393.432 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10936177;FUNDACAO BUTANTAN;CORONAVAC;20/08/2021;14;210386;31/07/2022; 3.640 ; 211.848 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;10949825;FUNDACAO BUTANTAN;CORONAVAC;23/08/2021;14;210391;31/07/2022; 5.340 ; 310.788 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;11005869;FUNDACAO BUTANTAN;CORONAVAC;27/08/2021;14;210405;31/08/2022; 6.380 ; 371.316 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;11005869;FUNDACAO BUTANTAN;CORONAVAC;27/08/2021;14;210403;31/08/2022; 4.200 ; 244.440 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;11076422;FUNDACAO BUTANTAN;CORONAVAC;02/09/2021;14;210406;31/08/2022; 2.220 ; 129.204 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;11097363;FUNDACAO BUTANTAN;CORONAVAC;05/09/2021;14;210442;31/08/2022; 9.320 ; 542.424 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;11117074;FUNDACAO BUTANTAN;CORONAVAC;08/09/2021;14;210443;31/08/2022; 180 ; 10.476 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;11133303;FUNDACAO BUTANTAN;CORONAVAC;09/09/2021;14;210455;31/08/2022; 6.320 ; 367.824 
BARBACENA;Requisitante: GERENCIA REGIONAL DE SAUDE DE BARBACENA/MG;11248749;FUNDACAO BUTANTAN;CORONAVAC;21/09/2021;14;210465;31/08/2022; 14.360 ; 835.752 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10576163;FUNDACAO BUTANTAN;CORONAVAC;21/07/2021;14;210323;31/07/2022; 28.640 ; 1.666.848 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10576163;FUNDACAO BUTANTAN;CORONAVAC;21/07/2021;14;210183;31/10/2021; 16.600 ; 359.888 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10650825;ASTRAZENECA AB;ASTRAZENECA;28/07/2021;14;210197;30/11/2021; 11.400 ; 247.152 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10650825;FUNDACAO BUTANTAN;CORONAVAC;28/07/2021;14;210337;31/07/2022; 44.260 ; 2.575.932 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10697539;FUNDACAO BUTANTAN;CORONAVAC;02/08/2021;14;210350;31/07/2022; 51.220 ; 2.981.004 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10697539;ASTRAZENECA AB;ASTRAZENECA;02/08/2021;14;210197;30/11/2021; 1.200 ; 26.016 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10753074;FUNDACAO BUTANTAN;CORONAVAC;05/08/2021;14;210353;31/07/2022; 19.920 ; 1.159.344 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10781333;FUNDACAO BUTANTAN;CORONAVAC;09/08/2021;14;210185;30/11/2021; 30.600 ; 663.408 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10797165;FUNDACAO BUTANTAN;CORONAVAC;10/08/2021;14;210363;31/07/2022; 26.620 ; 1.549.284 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10855006;FUNDACAO BUTANTAN;CORONAVAC;13/08/2021;14;210373;31/07/2022; 36.320 ; 2.113.824 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10890530;FUNDACAO BUTANTAN;CORONAVAC;17/08/2021;14;210378;31/07/2022; 27.760 ; 1.615.632 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10935996;FUNDACAO BUTANTAN;CORONAVAC;20/08/2021;14;210386;31/07/2022; 62.100 ; 3.614.220 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10951736;FUNDACAO BUTANTAN;CORONAVAC;23/08/2021;14;210395;31/07/2022; 31.020 ; 1.805.364 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;10970177;FUNDACAO BUTANTAN;CORONAVAC;24/08/2021;14;210395;31/07/2022; 20 ; 1.164 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11005726;FUNDACAO BUTANTAN;CORONAVAC;27/08/2021;14;210401;31/08/2022; 11.870 ; 690.834 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11005726;FUNDACAO BUTANTAN;CORONAVAC;27/08/2021;14;210395;31/07/2022; 7.520 ; 437.664 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11005726;FUNDACAO BUTANTAN;CORONAVAC;27/08/2021;14;210403;31/08/2022; 42.070 ; 2.448.474 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11074420;FUNDACAO BUTANTAN;CORONAVAC;02/09/2021;14;210406;31/08/2022; 11.060 ; 643.692 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11074420;FUNDACAO BUTANTAN;CORONAVAC;02/09/2021;14;210405;31/08/2022; 220 ; 12.804 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11097336;FUNDACAO BUTANTAN;CORONAVAC;05/09/2021;14;210442;31/08/2022; 66.700 ; 3.881.940 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11105852;FUNDACAO BUTANTAN;CORONAVAC;08/09/2021;14;210442;31/08/2022; 10.660 ; 620.412 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11105852;FUNDACAO BUTANTAN;CORONAVAC;08/09/2021;14;210443;31/08/2022; 6.340 ; 368.988 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11133685;FUNDACAO BUTANTAN;CORONAVAC;09/09/2021;14;210455;31/08/2022; 36.640 ; 2.132.448 
BELO HORIZONTE;Requisitante: GERENCIA REGIONAL DE SAUDE DE BELO HORIZONTE/MG;11248296;FUNDACAO BUTANTAN;CORONAVAC;21/09/2021;14;210465;31/08/2022; 93.880 ; 5.463.816 
